name,lat,lon,type
"Bowl barrow on Lockyer's Hill, 760m north east of Bere Heath Farm",50.735547,-2.196704,scheduled_monument
"Bowl barrow 610m east of Bere Heath Farm",50.729963,-2.196113,scheduled_monument
"The White Barrow, a bowl barrow 660m south west of the Round House",50.769355,-2.128878,scheduled_monument
"Bowl barrow 800m NNW of West Morden Farm",50.766521,-2.145276,scheduled_monument
"Bowl barrow 210m west of Oak Cottage",50.755072,-2.200726,scheduled_monument
"Four bowl barrows 240m east of Oak Cottage",50.755154,-2.194631,scheduled_monument
"Bowl barrow 250m north of Oak Cottage",50.757936,-2.197918,scheduled_monument
"The Henbury Barrow, a bowl barrow 800m west of Henbury Hall",50.783485,-2.073837,scheduled_monument
"Pillow mound 80m south east of Windmill Barrow Farm",50.779239,-2.089120,scheduled_monument
"Four bowl barrows 150m north east of Seven Barrows Farm",50.698883,-2.125470,scheduled_monument
"Four bowl barrows 70m east of Seven Barrows Farm",50.697749,-2.126444,scheduled_monument
"Bowl barrow on Godlingston Hill",50.630488,-1.980747,scheduled_monument
"Bowl barrow 190m north west of Bere Down Farm",50.773005,-2.229153,scheduled_monument
"Bowl barrow 460m north east of Bere Down Farm",50.775449,-2.225591,scheduled_monument
"Bowl barrow 590m north east of Bere Down Farm",50.775070,-2.221674,scheduled_monument
"Bowl barrow 320m east of Bere Down Farm",50.771010,-2.223527,scheduled_monument
"Bowl barrow 500m north east of Bere Down Farm",50.773900,-2.222009,scheduled_monument
"Three bowl barrows 515m south east of East Field Farm, the easternmost known as Bolton's Barrow",50.766972,-2.199189,scheduled_monument
"Bowl barrow 600m south east of East Field Farm",50.766470,-2.198209,scheduled_monument
"Bowl barrow 600m ESE of East Field Farm",50.767181,-2.197560,scheduled_monument
"Two bowl barrows 360m south east of East Down House",50.804042,-2.192323,scheduled_monument
"Two bowl barrows 320m south east of East Down House",50.804654,-2.192183,scheduled_monument
"Bowl barrow 515m south of the southern extent of Horse Close Plantation",50.773584,-2.240699,scheduled_monument
"Bowl barrow 120m south of the southern extent of Horse Close Plantation",50.777101,-2.240193,scheduled_monument
"Wayside cross at Stumps Cross",51.971967,-1.891286,scheduled_monument
"Churchyard cross in St Mary's churchyard",51.901522,-2.076185,scheduled_monument
"Churchyard cross in St Giles churchyard",51.892996,-2.271997,scheduled_monument
"Two round barrows 200m south of Belmanbank Gate",54.515674,-1.036108,scheduled_monument
"Round barrow 360m south of Belmanbank Gate",54.514352,-1.034872,scheduled_monument
"Round barrow 415m south of Belmanbank Gate",54.513729,-1.035582,scheduled_monument
"Round barrow 620m south of Belmanbank Gate",54.511842,-1.036785,scheduled_monument
"Three round barrows 800m south of Belmanbank Gate",54.510137,-1.036053,scheduled_monument
"Round barrow 340m south west of Belmanbank Gate",54.516580,-1.041493,scheduled_monument
"Four round barrows 420m north of North Ings",54.494889,-1.000978,scheduled_monument
"Round barrow 380m north of North Ings",54.494513,-1.000107,scheduled_monument
"Two round barrows 250m west of the western edge of North Ings Plantation",54.491464,-1.015172,scheduled_monument
"Round barrow 300m west of the western edge of North Ings Plantation",54.492029,-1.016069,scheduled_monument
"Round barrow 470m west of the western edge of North Ings Plantation",54.492473,-1.018714,scheduled_monument
"Round barrow 540m north west of Wayworth Farm",54.481554,-1.009992,scheduled_monument
"Round barrow 490m north of North Ings",54.495486,-1.000361,scheduled_monument
"Round barrow 680m north of North Ings",54.497340,-1.001752,scheduled_monument
"Round barrow 900m NNW of North Ings",54.498769,-1.003956,scheduled_monument
"Two round barrows 600m NNE of the north east corner of North Ings Plantation",54.500756,-1.004046,scheduled_monument
"West Stonesdale lead mine and ore works",54.427994,-2.177224,scheduled_monument
"Beldi Hill Low Level lead mine and ore works",54.402022,-2.151002,scheduled_monument
"Site of medieval manor house",54.236533,-0.447327,scheduled_monument
"Ayton Castle: medieval manorial centre, fortified house including tower and fishponds",54.252136,-0.484701,scheduled_monument
"Surrender lead smelt mill",54.394827,-2.017986,scheduled_monument
"The Roundabout hillfort, 460m west of Barter's Hill Farm",51.890536,-1.566473,scheduled_monument
"Lyneham long barrow and standing stone, 480m north east of Hill Barn",51.887470,-1.569089,scheduled_monument
"Skinburness (milefortlet 9), part of the Roman frontier defences along the Cumbrian coast, and earlier Roman camp",54.892373,-3.359209,scheduled_monument
"Maryport (Alavna) Roman fort, part of the Roman frontier defences along the Cumbrian coast, its associated vicus and a length of Roman road",54.723064,-3.491168,scheduled_monument
"Bowl barrow: one of four round barrows on Hare Warren",51.222982,-1.690534,scheduled_monument
"Barden Tower medieval fortified house and medieval garden earthworks",54.009570,-1.924098,scheduled_monument
"Roman fort and prehistoric enclosed settlement 400m west of Carkin Moor Farm",54.470533,-1.752304,scheduled_monument
"Medieval moated site, fishponds and associated field system 125m south of Eldmire Cottage",54.165916,-1.355380,scheduled_monument
"Four Romano-British farmsteads 370m south east of Old Church",54.943362,-2.762459,scheduled_monument
"Boundary cross at entrance to Quay Lane",52.075871,-2.232779,scheduled_monument
"Banks and ditch at Glebe Farm",51.705053,-2.180524,scheduled_monument
"Wayside cross at Calmsden",51.776357,-1.935556,scheduled_monument
"Churchyard cross in St Peter's churchyard",51.786595,-1.974655,scheduled_monument
"Churchyard cross in St Lawrence's churchyard",51.585694,-2.257744,scheduled_monument
"Churchyard cross in St George's churchyard",51.839610,-1.855739,scheduled_monument
"Bowl barrow 450m east of Dennet's Bottom Barn",50.775773,-2.304490,scheduled_monument
"Enclosure and stone hut circles 600m ESE of Penn Beacon, forming part of a stone hut circle settlement",50.447081,-3.966208,scheduled_monument
"Prehistoric stone hut circle settlement, a contemporary field system, post-medieval buildings and two lengths of leat 310m south east of Yealm Steps",50.454874,-3.945061,scheduled_monument
"Five stone hut circles 500m south east of Yealm Steps forming part of a large stone hut circle settlement",50.454645,-3.942657,scheduled_monument
"Five stone hut circles 320m east of Yealm Steps forming part of a large stone hut circle settlement",50.457056,-3.944784,scheduled_monument
"Kinver camp, a univallate hillfort",52.447249,-2.243165,scheduled_monument
"Warren in Collins Coppice, Hatfield Forest",51.855264,0.230173,scheduled_monument
"Devil's ditch: boundary earthwork",51.198356,-1.684573,scheduled_monument
"Percy Cross bowl barrow",54.498517,-1.064722,scheduled_monument
"Bowl barrow known as Hob on the Hill and another barrow 60m to the north of it",54.503322,-1.003536,scheduled_monument
"Two bowl barrows on Stanghow High Moor",54.505641,-0.995943,scheduled_monument
"Square barrow adjacent to Cawthorne Camps, 520m north west of Saintoft Lodge",54.298628,-0.796061,scheduled_monument
"Moated site at Upsland Farm",54.213181,-1.534879,scheduled_monument
"Round barrow 550m north of High Nova Farm",54.290049,-0.797418,scheduled_monument
"Two round barrows at East Cawthorne Farm",54.291164,-0.807464,scheduled_monument
"Round barrow 700m north west of North Ings Slack and 1.14km south of reservoir",54.502455,-1.021779,scheduled_monument
"Two round barrows 690m south of Bethal Slack and 980m south of reservoir",54.503818,-1.020234,scheduled_monument
"Round barrow 780m south west of Bethal Slack and 1.14km south west of reservoir",54.503154,-1.025901,scheduled_monument
"Round barrow 550m south of Lockwood Beck on Quaker's Causeway, north of Black Howes",54.504363,-0.975342,scheduled_monument
"Two round barrows on Moorsholm Moor known as Black Howes",54.503456,-0.974392,scheduled_monument
"Round barrow 640m north west of Old Castle Hill, on Quaker's Causeway, south east of Black Howes",54.501800,-0.971006,scheduled_monument
"Round barrow 400m west of Old Castle Hill",54.498796,-0.968595,scheduled_monument
"Putley churchyard cross",52.035604,-2.517288,scheduled_monument
"Village cross",51.227036,-2.808278,scheduled_monument
"Wayside cross at Stoughton Cross",51.243192,-2.825437,scheduled_monument
"Churchyard cross in St Mary's churchyard",51.150127,-3.149756,scheduled_monument
"Churchyard cross 5.6m south east of the porch of St Martin's Church",51.159085,-3.122808,scheduled_monument
"Churchyard cross in St George's churchyard",51.136321,-3.017058,scheduled_monument
"Churchyard cross in St Mary the Virgin's churchyard",51.092368,-3.014822,scheduled_monument
"Churchyard cross in All Saints' churchyard",51.082136,-3.108766,scheduled_monument
"Churchyard cross in St Michael's churchyard",51.110970,-3.087228,scheduled_monument
"Churchyard cross in St Margaret's churchyard",51.127182,-3.108415,scheduled_monument
"Early Christian memorial stone and wayside cross in St Clement's churchyard",50.255585,-5.016576,scheduled_monument
"Churchyard cross in Cury churchyard",50.046131,-5.244971,scheduled_monument
"Hillerton Cross",50.768692,-3.816600,scheduled_monument
"Cheriton Cross",50.723758,-3.739530,scheduled_monument
"Hillfort 400m north west of Woodhouse",50.986601,-3.835554,scheduled_monument
"Icehouse 260m north west of Castle Hill",51.041585,-3.899695,scheduled_monument
"Castle Hill Cross",51.041801,-3.896879,scheduled_monument
"Park pale and associated remains at Castle Hill",51.042216,-3.885127,scheduled_monument
"Fishpond in Lower Beer Wood, Castle Hill",51.045348,-3.904386,scheduled_monument
"Bowl barrow 590m north west of Challacombe Cross, forming part of a round barrow cemetery on Horridge Moor",50.930372,-3.849435,scheduled_monument
"A bowl barrow and ring ditch 700m WNW of Challacombe Cross, forming part of a round barrow cemetery on Horridge Moor",50.930225,-3.851279,scheduled_monument
"Bowl barrow on Wadland Down",50.739853,-4.104067,scheduled_monument
"Bowl barrow 140m south east of Burston Cross",50.800729,-3.823931,scheduled_monument
"A henge, two barrows, two ring ditches, two enclosures and part of a linear feature 420m north west of Lower Hampson",50.799792,-3.834907,scheduled_monument
"Bowl barrow 500m north east of Broadnymett",50.798086,-3.840999,scheduled_monument
"Bowl barrow 220m south west of Hampson Cottage",50.798999,-3.828149,scheduled_monument
"Two bowl barrows 180m south west of Hampson Cottage",50.800068,-3.829341,scheduled_monument
"Two bowl barrows 250m north of Natson Farm",50.795393,-3.822929,scheduled_monument
"Ring ditch 150m north of Natson Farm",50.794520,-3.823576,scheduled_monument
"Bowl barrow 530m north of Parsonage, forming part of a bowl barrow cemetery on Horridge Moor",50.930297,-3.852420,scheduled_monument
"Medieval standing cross known as the Hurl Stone, 900m north west of Newtown Mill",55.516185,-1.938956,scheduled_monument
"Boundary earthwork across Dunch Hill Golf Course",51.235164,-1.696583,scheduled_monument
"Seven Barrows: a barrow cemetery west of Clarendon Hill Reservoir",51.236906,-1.688736,scheduled_monument
"Boundary feature south of Clarendon Hill Reservoir",51.236280,-1.680031,scheduled_monument
"Bowl barrow 345m east of Old Rectory",51.221227,-1.660562,scheduled_monument
"Bowl barrow north east of Andover Plantation",51.234030,-1.653764,scheduled_monument
"Slight univallate hillfort on Whelpley Hill",51.725535,-0.558153,scheduled_monument
"Roman barrow and Bronze Age bowl barrow in Graffridge Wood, 250m east of Wintergreen Cottages",51.874255,-0.232868,scheduled_monument
"Bell barrow in Graffridge Wood, 400m south east of Keepers Cottage",51.873164,-0.236905,scheduled_monument
"Boxmoor House Roman villa",51.740586,-0.497741,scheduled_monument
"Lammas Field Roman villa, 680m north east of Western Bury",51.960960,-0.148970,scheduled_monument
"Romano-Celtic temple complex at Wood Lane End, 280m SW of Woodwells Farm",51.759175,-0.433195,scheduled_monument
"Moated site and ridge and furrow cultivation 230m south east of Manor Farm",54.145235,-1.009718,scheduled_monument
"Sawley Cistercian abbey and associated earthworks",53.911750,-2.339559,scheduled_monument
"Small multivallate promontory fort on Blacker's Hill",51.248464,-2.521957,scheduled_monument
"Maesbury Castle small multivallate hillfort",51.222365,-2.559923,scheduled_monument
"Medieval estate boundary earthwork on Shute Shelve Hill",51.300925,-2.822313,scheduled_monument
"Fenny Castle: a motte and bailey castle",51.189366,-2.705879,scheduled_monument
"Roman building 270m north east of Priddy church",51.260368,-2.673588,scheduled_monument
"Three of the Priddy Circles and one barrow, 400m west of Castle Farm",51.272312,-2.660632,scheduled_monument
"Star Roman villa, 275m north east of Wimblestone",51.324450,-2.811740,scheduled_monument
"Westbury Camp, slight univallate hillfort, 750m north of Stokewood Cottage",51.257022,-2.729342,scheduled_monument
"Priddy Circle and barrow cemetery 400m north of Castle of Comfort Inn",51.279168,-2.658178,scheduled_monument
"Roulston Scar Iron Age promontory fort",54.227081,-1.212403,scheduled_monument
"Roman field system and drove at Pode Hole Farm",52.617054,-0.136306,scheduled_monument
"Steeton Hall medieval magnate's residence and manorial centre",53.776769,-1.267821,scheduled_monument
"Congresbury village cross",51.370601,-2.809698,scheduled_monument
"Churchyard cross in St Andrew's churchyard",51.369941,-2.811625,scheduled_monument
"Churchyard cross in St Bridget's churchyard, Chelvey",51.411690,-2.768926,scheduled_monument
"Churchyard cross in St Mary's churchyard",51.384746,-2.818641,scheduled_monument
"Churchyard cross in All Saints churchyard",51.397470,-2.862422,scheduled_monument
"Queen Charlton village cross",51.401355,-2.527262,scheduled_monument
"Cross in St Leonard's churchyard",51.638171,-2.428595,scheduled_monument
"Churchyard cross in St Michael's churchyard",51.399116,-2.637662,scheduled_monument
"Wick St Lawrence village cross",51.383982,-2.912363,scheduled_monument
"Churchyard cross in St Andrew's churchyard",51.298001,-2.896013,scheduled_monument
"Churchyard cross in St John The Evangelist's churchyard",51.416715,-2.841099,scheduled_monument
"Section of the Scots Dyke linear boundary 250m south east of St Martin's Priory",54.400483,-1.724861,scheduled_monument
"Belsay tower house and attached unfortified wing, deserted medieval village, possible moated site, promontory fort and watch post",55.100933,-1.873877,scheduled_monument
